DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2015-Q3,133.65,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2015-Q4,131.69,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2016-Q1,136.48,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2016-Q2,142.07,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2016-Q3,146.36,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2016-Q4,147.63,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2017-Q1,153.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2017-Q2,154.35,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2017-Q3,149.94,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2017-Q4,147.09,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2018-Q1,150.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2018-Q2,155.54,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2018-Q3,154.52,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2018-Q4,151.43,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2019-Q1,155.27,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2019-Q2,158.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2019-Q3,158.35,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2019-Q4,155.58,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2020-Q1,158.84,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2020-Q2,163.34,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2020-Q3,166.53,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2020-Q4,168.02,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2021-Q1,176.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2021-Q2,183.17,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2021-Q3,182.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2021-Q4,180.12,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2022-Q1,189.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2022-Q2,194.71,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2022-Q3,192.56,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2022-Q4,185.05,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2023-Q1,189.44,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2023-Q2,195.92,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2023-Q3,190.95,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,NO,2023-Q4,185.43,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2010-Q1,98.84,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2010-Q2,100.92,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2010-Q3,100.61,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2010-Q4,99.63,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2011-Q1,99.83,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2011-Q2,100.92,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2011-Q3,99.41,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2011-Q4,98.19,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2012-Q1,96.27,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2012-Q2,95.61,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2012-Q3,93.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2012-Q4,92.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2013-Q1,90.39,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2013-Q2,90.68,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2013-Q3,91.44,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2013-Q4,91.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2014-Q1,91.56,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2014-Q2,92.88,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2014-Q3,92.32,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2014-Q4,92.08,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2015-Q1,92.01,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2015-Q2,93.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2015-Q3,93.27,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2015-Q4,92.78,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2016-Q1,92.48,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2016-Q2,94.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2016-Q3,96.54,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2016-Q4,96.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2017-Q1,96.81,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2017-Q2,99.27,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2017-Q3,100.25,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2017-Q4,101.40,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2018-Q1,103.04,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2018-Q2,106.02,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2018-Q3,108.27,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2018-Q4,110.23,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2019-Q1,112.63,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2019-Q2,116.00,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2019-Q3,120.07,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2019-Q4,123.41,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2020-Q1,129.69,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2020-Q2,133.83,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2020-Q3,136.47,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2020-Q4,137.15,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2021-Q1,139.77,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2021-Q2,144.87,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2021-Q3,148.43,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2021-Q4,153.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2022-Q1,159.06,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2022-Q2,164.71,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2022-Q3,165.58,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2022-Q4,166.74,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2023-Q1,166.23,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2023-Q2,171.47,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2023-Q3,180.13,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PL,2023-Q4,186.05,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2008-Q1,101.21,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2008-Q2,101.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2008-Q3,100.48,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2008-Q4,98.16,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2009-Q1,97.59,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2009-Q2,99.11,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2009-Q3,99.65,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2009-Q4,100.45,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2010-Q1,100.79,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2010-Q2,101.07,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2010-Q3,99.85,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2010-Q4,98.29,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2011-Q1,97.24,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2011-Q2,94.93,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2011-Q3,92.54,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2011-Q4,88.80,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2012-Q1,87.55,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2012-Q2,86.17,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2012-Q3,84.82,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2012-Q4,85.75,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2013-Q1,82.81,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2013-Q2,83.53,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2013-Q3,83.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2013-Q4,86.31,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2014-Q1,86.74,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2014-Q2,88.18,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2014-Q3,87.59,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2014-Q4,88.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2015-Q1,88.55,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2015-Q2,91.18,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2015-Q3,92.16,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2015-Q4,93.23,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2016-Q1,95.53,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2016-Q2,98.89,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2016-Q3,100.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2016-Q4,101.81,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2017-Q1,104.37,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2017-Q2,107.74,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2017-Q3,112.11,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2017-Q4,113.85,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2018-Q1,117.92,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2018-Q2,121.31,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2018-Q3,122.42,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2018-Q4,124.69,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2019-Q1,129.70,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2019-Q2,132.53,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2019-Q3,135.67,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2019-Q4,138.27,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2020-Q1,143.65,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2020-Q2,146.31,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2020-Q3,145.54,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2020-Q4,149.38,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2021-Q1,153.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2021-Q2,158.14,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2021-Q3,162.22,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2021-Q4,167.21,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2022-Q1,174.59,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2022-Q2,181.34,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2022-Q3,186.05,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2022-Q4,188.39,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2023-Q1,191.44,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2023-Q2,197.63,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2023-Q3,201.15,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,PT,2023-Q4,203.73,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2009-Q1,111.05,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2009-Q2,106.26,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2009-Q3,105.52,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2009-Q4,110.49,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2010-Q1,103.33,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2010-Q2,102.04,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2010-Q3,98.71,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2010-Q4,95.91,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2011-Q1,91.37,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2011-Q2,90.21,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2011-Q3,83.49,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2011-Q4,79.79,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2012-Q1,82.60,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2012-Q2,82.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2012-Q3,78.89,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2012-Q4,78.90,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2013-Q1,82.20,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2013-Q2,81.76,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2013-Q3,79.82,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2013-Q4,79.35,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2014-Q1,79.88,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2014-Q2,78.74,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2014-Q3,78.10,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2014-Q4,79.44,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2015-Q1,82.52,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2015-Q2,81.64,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2015-Q3,80.62,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2015-Q4,82.12,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2016-Q1,84.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2016-Q2,87.02,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2016-Q3,86.73,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2016-Q4,88.21,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2017-Q1,90.33,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2017-Q2,94.07,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2017-Q3,93.07,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2017-Q4,94.31,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2018-Q1,96.39,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2018-Q2,99.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2018-Q3,98.57,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2018-Q4,99.30,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2019-Q1,99.72,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2019-Q2,101.55,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2019-Q3,102.94,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2019-Q4,104.52,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2020-Q1,108.34,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2020-Q2,108.55,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2020-Q3,105.64,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2020-Q4,106.37,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2021-Q1,109.94,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2021-Q2,111.97,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2021-Q3,112.99,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2021-Q4,115.49,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2022-Q1,117.06,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2022-Q2,119.39,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2022-Q3,117.12,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2022-Q4,119.95,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2023-Q1,118.87,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2023-Q2,117.03,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2023-Q3,119.79,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,RO,2023-Q4,120.54,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,SE,2005-Q1,64.26,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,SE,2005-Q2,66.87,
ESTAT:PRC_HPI_Q(1.0),04/04/24 11:00:00,Q,DW_EXST,I10_Q,SE,2005-Q3,70.15,
